treat,non_disc,man_disc,opt_disc,period,round,pair,instruct_pg1_time_prop,instruct_pg1_time_resp,instruct_pg2_time_prop,instruct_pg2_time_resp,risk_lvl_prop,risk_lvl_resp,rat_risk_fl_prop,rat_risk_fl_resp,rat_risk_lvl_prop,rat_risk_lvl_resp,ext_rat_risk_fl_prop,ext_rat_risk_fl_resp,ext_rat_risk_lvl_prop,ext_rat_risk_lvl_resp,risk_stage_time_prop,risk_stage_time_resp,instruct_pg3_time_prop,instruct_pg3_time_resp,instruct_pg4_time_prop,instruct_pg4_time_resp,instruct_pg5_time_prop,instruct_pg5_time_resp,offer,disclose,offer_stage_time,accept,accept_stage_time,reveal_stat_pts_fl,reveal_stat_pts_lvl,reveal_offer_fl,reveal_offer_lvl,prop_know_stat_pts_fl,prd_start_stat_pts,prd_end_stat_pts,term_fl,prd_earn_prop,earn_stage_time_prop,prd_earn_resp,earn_stage_time_resp,rnd_earn_prop,rnd_earn_resp
1,1,0,0,2,1,29,69,58,102,103,8,12,1,0,8,,1,0,8,,83,69,77,93,76,92,59,75,25,0,27,1,22,1,100,1,25,1,100,100,0,75,27,25,27,150,50
1,1,0,0,2,1,30,59,71,78,104,1,5,1,1,1,5,1,1,1,5,75,67,72,85,68,75,51,60,100,0,26,0,25,0,,0,,0,100,100,0,0,26,100,27,0,200
2,0,1,0,2,1,31,82,80,99,86,5,5,1,1,5,5,1,1,5,5,41,57,96,66,75,80,88,55,63,1,20,0,8,0,,1,63,1,100,100,0,0,25,100,14,25,175
2,0,1,0,2,1,32,87,79,92,88,8,9,0,0,,,1,0,8,,67,48,82,68,104,80,80,57,51,1,25,1,26,1,75,1,51,0,50,75,0,49,26,51,27,49,151
2,0,1,0,2,1,33,55,57,88,81,7,8,0,1,,8,0,1,,8,62,67,68,67,77,72,58,56,60,1,19,1,22,1,100,1,60,0,100,100,0,40,21,60,23,40,160
2,0,1,0,2,1,34,86,80,85,81,9,6,1,0,9,,1,1,9,7,59,77,68,69,84,85,56,56,20,1,15,1,20,1,100,1,20,1,100,100,0,80,20,20,26,170,30
2,0,1,0,2,1,35,83,84,88,88,7,13,0,0,,,0,1,,13,57,41,70,98,83,84,57,55,40,1,19,1,23,1,100,1,40,1,100,100,0,60,24,40,26,110,90
2,0,1,0,2,1,36,65,86,88,87,6,5,1,1,6,5,1,1,6,5,24,44,69,69,82,83,61,59,55,1,19,0,17,0,,1,55,1,100,50,0,0,27,100,26,40,160
2,0,1,0,2,1,37,87,56,98,90,5,13,1,0,5,,1,1,5,13,32,73,77,79,77,81,53,57,50,1,19,1,25,1,100,1,50,0,100,100,0,50,0,50,25,50,150
2,0,1,0,2,1,38,65,82,83,82,3,15,1,1,3,15,1,1,3,15,43,78,69,71,80,76,52,81,50,1,25,1,20,1,100,1,50,1,100,100,0,50,26,50,27,100,100
2,0,1,0,2,1,39,67,65,83,78,7,6,1,1,7,6,1,1,7,6,80,64,70,70,83,83,60,52,50,1,23,1,26,1,100,1,50,0,100,100,0,50,26,50,25,50,150
2,0,1,0,2,1,40,64,68,80,80,5,8,1,1,5,8,1,1,5,8,55,56,69,68,82,70,56,55,40,1,16,1,23,1,100,1,40,1,100,100,0,60,24,40,27,110,90
2,0,1,0,2,1,41,65,63,87,81,15,6,1,0,15,,1,1,15,7,86,71,70,70,80,79,53,55,40,1,20,0,26,0,,1,40,1,100,50,0,0,23,100,21,50,150
2,0,1,0,2,1,42,66,65,78,90,2,9,1,1,2,9,1,1,2,9,58,69,70,73,82,82,53,58,35,1,26,1,10,1,100,1,35,1,100,100,0,65,25,35,27,125,75
2,0,1,0,2,1,43,58,56,81,83,8,4,0,0,,,0,0,,,52,7,68,67,72,83,58,50,50,1,26,1,28,1,100,1,50,1,100,100,0,50,28,50,29,100,100
2,0,1,0,2,1,44,58,58,79,83,1,5,1,1,1,5,1,1,1,5,81,74,67,70,81,77,51,40,50,1,25,1,25,1,100,1,50,1,100,100,0,50,24,50,28,100,100
2,0,1,0,2,1,45,58,57,88,85,10,7,0,1,,7,0,1,,7,78,53,68,68,85,78,64,51,50,1,17,1,25,1,100,1,50,1,100,100,0,50,26,50,29,95,105
2,0,1,0,2,1,46,55,56,84,82,5,4,1,1,5,4,1,1,5,4,52,79,67,69,84,84,57,62,40,1,24,1,20,1,100,1,40,1,100,100,0,60,25,40,28,110,90
2,0,1,0,2,1,47,57,58,85,86,7,11,1,1,7,11,1,1,7,11,77,67,67,68,44,84,48,57,50,1,13,1,16,1,100,1,50,1,100,100,0,50,24,50,25,100,100
2,0,1,0,2,1,48,55,54,77,76,7,10,1,0,7,,1,0,7,,59,28,60,62,78,78,53,50,50,1,20,1,22,1,100,1,50,1,100,100,0,50,25,50,24,99,101
2,0,1,0,2,1,49,52,52,77,72,7,10,1,0,7,,1,1,7,11,66,50,61,61,75,79,51,50,50,1,20,1,16,1,100,1,50,1,100,100,0,50,26,50,30,100,100
2,0,1,0,2,1,50,54,54,76,82,5,7,0,1,,7,0,1,,7,57,78,63,59,81,66,53,54,48,1,27,1,22,1,100,1,48,1,100,100,0,52,26,48,28,102,98
2,0,1,0,2,1,51,84,56,92,75,5,6,1,1,5,6,1,1,5,6,91,47,67,62,80,77,57,51,50,1,29,1,12,1,100,1,50,1,100,100,0,50,28,50,30,100,100
2,0,1,0,2,1,52,55,75,83,76,0,7,1,1,0,7,1,1,0,7,97,46,62,62,79,76,56,50,30,1,27,0,25,0,,1,30,1,100,50,0,0,25,100,28,75,125
2,0,1,0,2,1,53,70,57,90,81,10,6,1,1,10,6,1,1,10,6,41,36,72,60,79,80,56,50,60,1,20,1,23,1,100,1,60,1,100,100,0,40,25,60,22,65,135
2,0,1,0,2,1,54,53,52,79,79,6,7,1,1,6,7,1,1,6,7,44,44,67,67,76,64,50,51,40,1,19,1,22,1,75,1,40,0,50,75,0,60,25,40,19,60,140
2,0,1,0,2,1,55,51,51,79,79,3,8,1,1,3,8,1,1,3,8,62,75,67,67,73,81,52,52,60,1,21,1,22,1,75,1,60,0,50,75,0,40,12,60,29,40,160
2,0,1,0,2,1,56,55,55,79,80,7,5,1,1,7,5,1,1,7,5,38,83,67,67,68,82,52,53,45,1,25,0,24,0,,1,45,1,100,50,0,0,24,100,25,51,149
2,0,1,0,2,1,57,53,54,80,80,10,8,1,0,10,,1,0,10,,80,44,67,51,85,82,53,70,50,1,22,1,24,1,100,1,50,1,100,100,0,50,29,50,28,100,100
2,0,1,0,2,1,58,55,57,91,79,7,5,1,1,7,5,1,1,7,5,85,91,69,71,78,82,46,46,60,1,23,1,24,1,100,1,60,1,100,100,0,40,27,60,27,100,100
2,0,1,0,2,1,59,58,58,88,87,5,4,1,1,5,4,1,1,5,4,66,71,71,69,83,83,47,51,30,1,25,1,17,1,100,1,30,1,100,100,0,70,28,30,26,130,70
2,0,1,0,2,1,60,83,58,99,94,7,7,1,1,7,7,1,1,7,7,99,62,94,76,84,81,87,46,45,1,27,0,18,0,,1,45,1,100,50,0,0,26,100,23,30,170
3,0,0,1,2,1,61,57,54,74,73,8,11,1,0,8,,1,0,8,,94,42,69,68,73,71,54,51,50,0,26,1,21,1,100,1,50,1,100,100,0,50,28,50,22,150,50
3,0,0,1,2,1,62,22,54,73,73,4,3,1,1,4,3,1,1,4,3,47,56,67,67,71,65,52,45,70,1,24,1,20,1,100,1,70,0,100,100,0,30,25,70,22,30,170
3,0,0,1,2,1,63,76,55,80,74,9,7,0,1,,7,1,1,10,7,39,77,74,69,71,68,56,51,25,1,26,1,21,1,100,1,25,1,100,100,0,75,27,25,25,100,100
3,0,0,1,2,1,64,84,57,78,74,7,3,1,1,7,3,1,1,7,3,58,77,68,67,72,72,55,51,20,0,24,1,21,1,100,1,20,1,100,100,0,80,25,20,27,130,70
3,0,0,1,2,1,65,77,54,73,74,7,15,1,1,7,15,1,1,7,15,65,85,69,69,73,73,51,51,65,0,13,1,22,1,100,1,65,1,100,100,0,35,24,65,27,110,90
3,0,0,1,2,1,66,76,66,88,81,9,9,1,0,9,,1,0,9,,76,53,73,71,69,64,54,57,30,1,19,1,21,1,100,1,30,1,100,100,0,70,25,30,29,120,80
3,0,0,1,2,1,67,52,54,78,81,3,11,1,1,3,11,1,1,3,11,55,34,64,73,66,66,54,54,91,0,16,1,19,1,100,1,91,1,100,100,0,9,18,91,21,54,146
3,0,0,1,2,1,68,63,78,84,78,8,10,1,1,8,10,1,1,8,10,61,85,69,70,70,71,56,55,50,1,20,1,24,1,75,1,50,0,50,75,0,50,20,50,28,50,150
3,0,0,1,2,1,69,87,55,114,77,7,6,1,0,7,,1,0,7,,102,74,69,68,70,68,58,56,50,1,21,1,19,1,100,1,50,1,100,100,0,50,27,50,26,100,100
3,0,0,1,2,1,70,59,67,86,89,8,11,1,1,8,11,1,1,8,11,92,94,66,68,72,68,57,57,1,0,16,1,14,1,100,1,1,1,100,100,0,99,24,1,28,149,51
3,0,0,1,2,1,71,80,56,99,77,3,7,1,1,3,7,1,1,3,7,92,26,77,66,48,71,56,54,50,1,21,1,23,1,100,1,50,1,100,100,0,50,27,50,30,100,100
3,0,0,1,2,1,72,58,55,79,83,1,7,1,1,1,7,1,1,1,7,89,16,68,68,71,60,48,51,50,1,20,1,22,1,100,1,50,1,100,100,0,50,26,50,23,100,100
3,0,0,1,2,1,73,56,87,78,118,3,4,1,1,3,4,1,1,3,4,57,83,68,95,58,73,49,50,50,1,17,1,17,1,100,1,50,1,100,100,0,50,21,50,27,100,100
3,0,0,1,2,1,74,86,58,106,86,15,6,1,0,15,,1,1,15,7,83,42,68,67,71,63,50,47,80,1,19,1,19,1,100,1,80,1,100,100,0,20,23,80,23,40,160
3,0,0,1,2,1,75,56,56,78,78,4,8,1,0,4,,1,0,4,,23,10,64,67,70,72,49,48,50,0,24,0,21,0,,0,,1,100,100,0,0,21,100,22,50,150
3,0,0,1,2,1,76,57,55,79,75,2,4,1,1,2,4,1,1,2,4,53,52,68,68,66,41,50,23,10,1,10,1,16,1,75,1,10,0,50,75,0,90,23,10,24,90,110
3,0,0,1,2,1,77,72,58,91,90,4,8,0,0,,,1,0,3,,82,48,83,68,61,70,49,49,50,1,26,1,17,1,100,1,50,1,100,100,0,50,24,50,22,100,100
3,0,0,1,2,1,78,54,56,83,82,1,3,0,1,,3,1,1,2,3,66,90,71,71,74,73,59,59,2,0,20,1,27,1,100,1,2,1,100,100,0,98,24,2,28,193,7
3,0,0,1,2,1,79,56,86,80,81,2,7,1,1,2,7,1,1,2,7,62,61,68,64,74,67,58,56,50,1,24,1,25,1,100,1,50,1,100,100,0,50,26,50,27,100,100
3,0,0,1,2,1,80,55,56,84,84,7,7,1,1,7,7,1,1,7,7,27,95,71,73,68,75,57,60,50,1,20,0,22,0,,1,50,1,100,50,0,0,23,100,26,50,150
3,0,0,1,2,1,81,54,54,85,83,6,9,1,1,6,9,1,1,6,9,37,67,73,73,72,74,58,58,50,1,21,1,13,1,100,1,50,1,100,100,0,50,26,50,26,90,110
3,0,0,1,2,1,82,52,87,75,76,5,6,0,0,,,0,0,,,85,24,70,74,72,70,58,58,50,0,12,1,25,1,100,1,50,1,100,100,0,50,25,50,28,100,100
3,0,0,1,2,1,83,26,78,75,96,7,6,1,1,7,6,1,1,7,6,24,86,65,75,70,74,52,60,50,1,22,1,28,1,75,1,50,0,50,75,0,50,25,50,30,50,150
3,0,0,1,2,1,84,80,54,83,74,8,7,0,1,,7,0,1,,7,74,21,80,66,72,71,59,57,40,1,25,1,22,1,100,1,40,1,100,100,0,60,21,40,28,110,90
3,0,0,1,2,1,85,53,55,79,84,7,8,0,1,,8,1,1,7,8,29,50,70,68,72,61,51,51,57,1,6,1,17,1,100,1,57,0,100,100,0,43,26,57,27,43,157
3,0,0,1,2,1,86,87,55,112,78,8,0,0,1,,0,1,1,9,0,30,62,78,71,72,60,61,51,65,1,12,1,20,1,100,1,65,1,100,100,0,35,12,65,21,85,115
3,0,0,1,2,1,87,85,53,117,85,10,6,0,0,,,0,0,,,39,75,75,69,117,65,118,55,10,0,13,1,27,1,100,1,10,1,100,100,0,90,23,10,26,140,60
3,0,0,1,2,1,88,87,52,86,79,11,7,1,1,11,7,1,1,11,7,82,56,80,71,70,67,58,52,40,1,16,0,21,0,,1,40,1,100,50,0,0,23,100,26,50,150
3,0,0,1,2,1,89,57,54,83,82,3,9,1,0,3,,1,0,3,,19,20,71,69,66,69,52,50,50,1,23,0,6,0,,1,50,0,100,100,0,0,25,100,21,0,200
1,1,0,0,3,1,1,59,-8,83,116,3,8,1,0,3,,1,0,3,,64,61,76,66,75,74,55,53,70,0,28,1,20,1,100,1,70,0,100,100,0,30,29,70,22,80,220
1,1,0,0,3,1,2,77,83,84,94,9,7,1,1,9,7,1,1,9,7,64,60,68,91,74,71,55,54,50,0,28,1,27,1,100,1,50,1,75,100,0,50,29,50,28,100,200
1,1,0,0,3,1,3,58,58,79,78,5,8,0,1,,8,0,1,,8,63,66,68,66,72,72,50,54,20,0,19,1,28,1,100,1,20,1,100,100,0,80,26,20,29,210,90
1,1,0,0,3,1,4,80,71,83,84,6,2,0,1,,2,0,1,,2,51,68,68,73,73,70,55,56,36,0,27,1,28,1,100,1,36,1,100,100,0,64,27,36,27,164,136
1,1,0,0,3,1,5,78,58,98,76,8,4,1,0,8,,1,0,8,,70,52,68,68,69,75,55,55,1,0,27,1,26,1,100,1,1,1,100,100,0,99,26,1,28,244,56
1,1,0,0,3,1,6,56,80,80,89,6,3,1,1,6,3,1,1,6,3,17,67,66,82,64,75,54,69,60,0,26,0,23,0,,0,,1,100,50,0,0,27,100,27,110,190
1,1,0,0,3,1,7,86,57,87,90,7,15,1,1,7,15,1,1,7,15,76,90,106,72,69,77,74,57,10,0,27,1,28,1,100,1,10,1,100,100,0,90,20,10,27,190,110
1,1,0,0,3,1,8,53,75,76,90,5,7,1,1,5,7,1,1,5,7,32,85,63,63,62,72,49,79,5,0,26,1,28,1,100,1,5,1,100,100,0,95,22,5,25,155,145
1,1,0,0,3,1,9,86,86,88,90,13,8,1,1,13,8,1,1,13,8,82,39,63,64,68,75,55,55,35,0,23,1,29,1,100,1,35,1,100,100,0,65,26,35,29,170,130
1,1,0,0,3,1,10,53,79,81,88,10,11,0,1,,11,0,1,,11,54,78,67,65,81,74,55,54,55,0,23,1,28,1,100,1,55,1,100,100,0,45,23,55,28,125,175
1,1,0,0,3,1,11,55,87,88,89,3,8,1,0,3,,1,0,3,,25,76,67,74,75,73,55,66,25,0,25,1,23,1,75,1,25,0,50,75,0,75,21,25,26,165,135
1,1,0,0,3,1,12,63,56,82,72,4,7,1,1,4,7,1,1,4,7,78,45,69,66,71,66,56,56,0,0,27,1,28,1,75,1,0,0,50,75,0,100,25,0,25,100,200
1,1,0,0,3,1,13,86,56,81,82,8,5,1,0,8,,1,1,8,6,50,16,64,69,68,76,50,59,15,0,27,0,27,0,,0,,1,100,100,0,0,23,100,23,50,250
1,1,0,0,3,1,14,77,88,88,83,8,5,0,1,,5,0,1,,5,-8,61,79,68,77,74,70,56,30,0,16,0,21,0,,0,,1,100,50,0,0,26,100,25,125,175
1,1,0,0,3,1,15,64,56,87,76,7,7,0,1,,7,0,1,,7,65,74,67,67,77,77,57,51,29,0,24,0,28,0,,0,,0,100,50,0,0,26,100,22,60,240
1,1,0,0,3,1,16,71,85,77,83,8,7,1,1,8,7,1,1,8,7,64,78,61,64,75,70,58,47,52,0,23,1,25,1,75,1,52,0,50,75,0,48,19,52,22,98,202
1,1,0,0,3,1,17,55,88,81,82,2,7,1,1,2,7,1,1,2,7,52,63,67,70,77,78,57,59,45,0,30,1,28,1,100,1,45,1,100,100,0,55,30,45,20,155,145
1,1,0,0,3,1,18,83,52,117,79,7,6,1,1,7,6,1,1,7,6,95,74,54,54,75,71,56,58,0,0,30,1,22,1,100,1,0,1,75,100,0,100,22,0,25,200,100
1,1,0,0,3,1,19,87,53,109,69,6,7,1,1,6,7,1,1,6,7,85,80,95,49,77,71,57,50,45,0,28,1,14,1,100,1,45,1,100,100,0,55,28,45,26,150,150
1,1,0,0,3,1,20,58,89,75,114,8,4,1,1,8,4,1,1,8,4,73,99,105,55,78,75,60,57,65,0,25,1,29,1,100,1,65,1,100,100,0,35,26,65,29,165,135
1,1,0,0,3,1,21,84,60,105,72,15,7,1,1,15,7,1,1,15,7,75,71,85,54,75,77,57,57,50,0,23,1,27,1,100,1,50,1,100,100,0,50,23,50,29,150,150
1,1,0,0,3,1,22,54,87,80,111,1,8,1,0,1,,1,0,1,,80,78,54,102,76,76,59,62,50,0,26,1,25,1,100,1,50,1,100,100,0,50,20,50,27,175,125
1,1,0,0,3,1,23,73,26,99,78,7,6,1,1,7,6,1,1,7,6,89,40,84,63,75,68,54,52,20,0,27,1,25,1,100,1,20,1,100,100,0,80,24,20,26,205,95
1,1,0,0,3,1,24,56,87,88,91,7,7,1,1,7,7,1,1,7,7,61,85,68,87,74,66,54,72,50,0,27,1,25,1,100,1,50,1,100,100,0,50,24,50,23,150,150
1,1,0,0,3,1,25,56,86,79,106,4,7,1,1,4,7,1,1,4,7,48,78,68,105,74,92,47,94,35,0,25,1,28,1,100,1,35,1,100,100,0,65,27,35,29,190,110
1,1,0,0,3,1,26,58,56,79,78,4,8,0,1,,8,0,1,,8,61,78,71,71,76,67,55,51,10,0,27,1,21,1,100,1,10,1,75,100,0,90,23,10,28,115,185
1,1,0,0,3,1,27,86,74,90,101,7,9,1,1,7,9,1,1,7,9,85,81,83,81,62,94,56,57,55,0,27,0,28,0,,0,,1,100,100,0,0,25,100,22,110,190
1,1,0,0,3,1,28,73,54,77,74,14,7,1,1,14,7,1,1,14,7,41,70,72,70,56,74,55,57,75,0,17,1,26,1,100,1,75,1,100,100,0,25,24,75,28,150,150
1,1,0,0,3,1,29,69,58,102,103,8,12,1,0,8,,1,0,8,,83,69,77,93,76,92,59,75,25,0,23,1,26,1,100,1,25,1,100,100,0,75,27,25,28,225,75
1,1,0,0,3,1,30,59,71,78,104,1,5,1,1,1,5,1,1,1,5,75,67,72,85,68,75,51,60,0,0,23,0,21,0,,0,,0,100,50,0,0,27,100,27,0,300
2,0,1,0,3,1,31,82,80,99,86,5,5,1,1,5,5,1,1,5,5,41,57,96,66,75,80,88,55,50,1,26,0,16,0,,1,50,0,100,100,0,0,26,100,25,25,275
2,0,1,0,3,1,32,87,79,92,88,8,9,0,0,,,1,0,8,,67,48,82,68,104,80,80,57,50,1,12,1,27,1,100,1,50,1,75,100,0,50,28,50,27,99,201
2,0,1,0,3,1,33,55,57,88,81,7,8,0,1,,8,0,1,,8,62,67,68,67,77,72,58,56,40,1,23,0,23,0,,1,40,1,100,100,0,0,26,100,25,40,260
2,0,1,0,3,1,34,86,80,85,81,9,6,1,0,9,,1,1,9,7,59,77,68,69,84,85,56,56,25,1,20,0,16,0,,1,25,1,100,100,0,0,19,100,22,170,130
2,0,1,0,3,1,35,83,84,88,88,7,13,0,0,,,0,1,,13,57,41,70,98,83,84,57,55,45,1,25,1,26,1,100,1,45,1,100,100,0,55,19,45,27,165,135
2,0,1,0,3,1,36,65,86,88,87,6,5,1,1,6,5,1,1,6,5,24,44,69,69,82,83,61,59,60,1,16,1,26,1,75,1,60,0,50,75,0,40,21,60,28,80,220
2,0,1,0,3,1,37,87,56,98,90,5,13,1,0,5,,1,1,5,13,32,73,77,79,77,81,53,57,85,1,27,1,18,1,100,1,85,1,100,100,0,15,22,85,21,65,235
2,0,1,0,3,1,38,65,82,83,82,3,15,1,1,3,15,1,1,3,15,43,78,69,71,80,76,52,81,50,1,24,1,26,1,100,1,50,1,100,100,0,50,27,50,28,150,150
2,0,1,0,3,1,39,67,65,83,78,7,6,1,1,7,6,1,1,7,6,80,64,70,70,83,83,60,52,65,1,28,1,22,1,100,1,65,1,100,100,0,35,24,65,27,85,215
2,0,1,0,3,1,40,64,68,80,80,5,8,1,1,5,8,1,1,5,8,55,56,69,68,82,70,56,55,40,1,5,0,22,0,,1,40,1,100,50,0,0,21,100,26,110,190
2,0,1,0,3,1,41,65,63,87,81,15,6,1,0,15,,1,1,15,7,86,71,70,70,80,79,53,55,20,1,27,0,14,0,,1,20,0,50,50,0,0,25,100,26,50,250
2,0,1,0,3,1,42,66,65,78,90,2,9,1,1,2,9,1,1,2,9,58,69,70,73,82,82,53,58,36,1,27,1,17,1,100,1,36,1,100,100,0,64,24,36,29,189,111
2,0,1,0,3,1,43,58,56,81,83,8,4,0,0,,,0,0,,,52,7,68,67,72,83,58,50,50,1,29,1,22,1,100,1,50,1,100,100,0,50,14,50,27,150,150
2,0,1,0,3,1,44,58,58,79,83,1,5,1,1,1,5,1,1,1,5,81,74,67,70,81,77,51,40,50,1,27,1,26,1,100,1,50,1,100,100,0,50,22,50,26,150,150
2,0,1,0,3,1,45,58,57,88,85,10,7,0,1,,7,0,1,,7,78,53,68,68,85,78,64,51,45,1,26,0,28,0,,1,45,1,100,100,0,0,26,100,24,95,205
2,0,1,0,3,1,46,55,56,84,82,5,4,1,1,5,4,1,1,5,4,52,79,67,69,84,84,57,62,55,1,26,1,23,1,100,1,55,1,100,100,0,45,26,55,29,155,145
2,0,1,0,3,1,47,57,58,85,86,7,11,1,1,7,11,1,1,7,11,77,67,67,68,44,84,48,57,50,1,25,1,22,1,100,1,50,1,100,100,0,50,29,50,28,150,150
2,0,1,0,3,1,48,55,54,77,76,7,10,1,0,7,,1,0,7,,59,28,60,62,78,78,53,50,49,1,17,1,23,1,100,1,49,1,100,100,0,51,23,49,27,150,150
2,0,1,0,3,1,49,52,52,77,72,7,10,1,0,7,,1,1,7,11,66,50,61,61,75,79,51,50,50,1,25,1,15,1,100,1,50,1,100,100,0,50,26,50,26,150,150
2,0,1,0,3,1,50,54,54,76,82,5,7,0,1,,7,0,1,,7,57,78,63,59,81,66,53,54,52,1,28,1,26,1,100,1,52,1,100,100,0,48,28,52,28,150,150
2,0,1,0,3,1,51,84,56,92,75,5,6,1,1,5,6,1,1,5,6,91,47,67,62,80,77,57,51,50,1,27,1,21,1,100,1,50,1,100,100,0,50,26,50,24,150,150
2,0,1,0,3,1,52,55,75,83,76,0,7,1,1,0,7,1,1,0,7,97,46,62,62,79,76,56,50,50,1,28,1,28,1,75,1,50,0,50,75,0,50,22,50,28,125,175
2,0,1,0,3,1,53,70,57,90,81,10,6,1,1,10,6,1,1,10,6,41,36,72,60,79,80,56,50,55,1,28,1,24,1,100,1,55,1,100,100,0,45,22,55,27,110,190
2,0,1,0,3,1,54,53,52,79,79,6,7,1,1,6,7,1,1,6,7,44,44,67,67,76,64,50,51,35,1,22,0,19,0,,1,35,1,75,75,0,0,24,100,27,60,240
2,0,1,0,3,1,55,51,51,79,79,3,8,1,1,3,8,1,1,3,8,62,75,67,67,73,81,52,52,55,1,29,1,27,1,100,1,55,1,75,100,0,45,0,55,28,85,215
2,0,1,0,3,1,56,55,55,79,80,7,5,1,1,7,5,1,1,7,5,38,83,67,67,68,82,52,53,48,1,25,1,27,1,75,1,48,0,50,75,0,52,21,48,28,103,197
2,0,1,0,3,1,57,53,54,80,80,10,8,1,0,10,,1,0,10,,80,44,67,51,85,82,53,70,50,1,28,1,23,1,100,1,50,1,100,100,0,50,29,50,23,150,150
2,0,1,0,3,1,58,55,57,91,79,7,5,1,1,7,5,1,1,7,5,85,91,69,71,78,82,46,46,40,1,23,0,27,0,,1,40,1,100,100,0,0,25,100,25,100,200
2,0,1,0,3,1,59,58,58,88,87,5,4,1,1,5,4,1,1,5,4,66,71,71,69,83,83,47,51,45,1,27,1,24,1,100,1,45,1,100,100,0,55,25,45,30,185,115
2,0,1,0,3,1,60,83,58,99,94,7,7,1,1,7,7,1,1,7,7,99,62,94,76,84,81,87,46,60,1,28,1,24,1,75,1,60,0,50,75,0,40,27,60,30,70,230
3,0,0,1,3,1,61,57,54,74,73,8,11,1,0,8,,1,0,8,,94,42,69,68,73,71,54,51,50,0,27,0,25,0,,0,,1,100,100,0,0,22,100,22,150,150
3,0,0,1,3,1,62,22,54,73,73,4,3,1,1,4,3,1,1,4,3,47,56,67,67,71,65,52,45,50,1,25,1,19,1,100,1,50,1,100,100,0,50,28,50,24,80,220
3,0,0,1,3,1,63,76,55,80,74,9,7,0,1,,7,1,1,10,7,39,77,74,69,71,68,56,51,55,1,27,1,26,1,100,1,55,1,100,100,0,45,28,55,28,145,155
3,0,0,1,3,1,64,84,57,78,74,7,3,1,1,7,3,1,1,7,3,58,77,68,67,72,72,55,51,10,0,24,1,24,1,100,1,10,1,100,100,0,90,28,10,28,220,80
3,0,0,1,3,1,65,77,54,73,74,7,15,1,1,7,15,1,1,7,15,65,85,69,69,73,73,51,51,25,0,21,1,27,1,100,1,25,1,100,100,0,75,28,25,27,185,115
3,0,0,1,3,1,66,76,66,88,81,9,9,1,0,9,,1,0,9,,76,53,73,71,69,64,54,57,70,0,26,1,14,1,100,1,70,1,100,100,0,30,24,70,24,150,150
3,0,0,1,3,1,67,52,54,78,81,3,11,1,1,3,11,1,1,3,11,55,34,64,73,66,66,54,54,2,1,26,0,-6,0,,1,2,1,100,50,0,0,15,100,26,54,246
3,0,0,1,3,1,68,63,78,84,78,8,10,1,1,8,10,1,1,8,10,61,85,69,70,70,71,56,55,50,1,20,0,20,0,,1,50,1,75,25,0,0,23,100,26,50,250
3,0,0,1,3,1,69,87,55,114,77,7,6,1,0,7,,1,0,7,,102,74,69,68,70,68,58,56,50,0,26,1,24,1,100,1,50,1,100,100,0,50,28,50,26,150,150
3,0,0,1,3,1,70,59,67,86,89,8,11,1,1,8,11,1,1,8,11,92,94,66,68,72,68,57,57,50,1,26,0,28,0,,1,50,1,100,100,0,0,25,100,27,149,151
3,0,0,1,3,1,71,80,56,99,77,3,7,1,1,3,7,1,1,3,7,92,26,77,66,48,71,56,54,50,0,24,0,19,0,,0,,1,100,100,0,0,25,100,24,100,200
3,0,0,1,3,1,72,58,55,79,83,1,7,1,1,1,7,1,1,1,7,89,16,68,68,71,60,48,51,60,0,14,1,25,1,100,1,60,1,100,100,0,40,27,60,24,140,160
3,0,0,1,3,1,73,56,87,78,118,3,4,1,1,3,4,1,1,3,4,57,83,68,95,58,73,49,50,50,1,3,1,23,1,100,1,50,1,100,100,0,50,28,50,27,150,150
3,0,0,1,3,1,74,86,58,106,86,15,6,1,0,15,,1,1,15,7,83,42,68,67,71,63,50,47,90,1,24,1,25,1,100,1,90,1,100,100,0,10,20,90,26,50,250
3,0,0,1,3,1,75,56,56,78,78,4,8,1,0,4,,1,0,4,,23,10,64,67,70,72,49,48,50,1,22,0,12,0,,1,50,0,100,50,0,0,24,100,26,50,250
3,0,0,1,3,1,76,57,55,79,75,2,4,1,1,2,4,1,1,2,4,53,52,68,68,66,41,50,23,25,1,23,1,3,1,100,1,25,1,75,100,0,75,23,25,29,165,135
3,0,0,1,3,1,77,72,58,91,90,4,8,0,0,,,1,0,3,,82,48,83,68,61,70,49,49,50,1,27,1,16,1,100,1,50,1,100,100,0,50,28,50,19,150,150
3,0,0,1,3,1,78,54,56,83,82,1,3,0,1,,3,1,1,2,3,66,90,71,71,74,73,59,59,12,0,19,0,27,0,,0,,1,100,50,0,0,24,100,24,193,107
3,0,0,1,3,1,79,56,86,80,81,2,7,1,1,2,7,1,1,2,7,62,61,68,64,74,67,58,56,50,1,24,1,23,1,100,1,50,1,100,100,0,50,27,50,27,150,150
3,0,0,1,3,1,80,55,56,84,84,7,7,1,1,7,7,1,1,7,7,27,95,71,73,68,75,57,60,50,1,22,1,26,1,75,1,50,0,50,75,0,50,25,50,28,100,200
3,0,0,1,3,1,81,54,54,85,83,6,9,1,1,6,9,1,1,6,9,37,67,73,73,72,74,58,58,40,1,25,0,27,0,,1,40,1,100,100,0,0,26,100,26,90,210
